C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_50_582.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_50_582.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_50_582.jpg, 0, 0, 0, 7.817462E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_50_691.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_50_691.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_50_691.jpg, 0, 0, 0, 7.842433E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_50_800.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_50_800.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_50_800.jpg, 0, 0, 0, 7.85813E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_50_909.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_50_909.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_50_909.jpg, 0, 0, 0, 7.904153E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_028.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_028.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_028.jpg, 0, 0, 0, 7.947123E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_143.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_143.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_143.jpg, 0, 0, 0, 7.807421E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_249.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_249.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_249.jpg, 0, 0, 0, 7.781405E-05
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_350.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_350.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_350.jpg, 0, 0.3060204, 0, 0.2968047
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_473.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_473.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_473.jpg, 0, 0, 0, 0.4094663
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_581.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_581.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_581.jpg, 0, 0, 0, 0.4043708
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_692.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_692.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_692.jpg, 0, 0, 0, 0.3999426
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_807.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_807.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_807.jpg, 0, 0.0474081, 0, 0.3937468
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_51_918.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_51_918.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_51_918.jpg, 0, 0.2661249, 0, 0.7589484
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_030.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_030.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_030.jpg, 0, 0, 0, 0.7767206
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_126.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_126.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_126.jpg, 0, 0, 0, 0.7689362
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_240.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_240.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_240.jpg, 0, 0, 0, 0.7596975
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_354.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_354.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_354.jpg, -0.2907765, 0, 0, 0.748382
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_457.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_457.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_457.jpg, -0.6493008, 0, 0, 0.7287105
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_564.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_564.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_564.jpg, -0.3265608, 0, 0, 0.7239285
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_672.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_672.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_672.jpg, -0.0447351, 0, 0, 0.7151503
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_787.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_787.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_787.jpg, 0, 0, 0, 0.7065173
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_52_907.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_52_907.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_52_907.jpg, 0, 0.3462267, 0, 1.142192
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_021.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_021.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_021.jpg, 0, 0.6865815, 0, 1.969367
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_122.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_122.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_122.jpg, 0, 1, 0, 3.071941
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_237.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_237.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_237.jpg, 0, 1, 0, 4.484925
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_352.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_352.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_352.jpg, 0, 1, 0, 5.645887
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_464.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_464.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_464.jpg, -0.3358401, 1, 0, 6.997407
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_574.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_574.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_574.jpg, -0.05153698, 0.7156969, 0, 7.806773
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_687.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_687.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_687.jpg, 0, 0.810667, 0, 8.947802
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_792.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_792.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_792.jpg, 0, 1, 0, 10.05061
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_53_893.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_53_893.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_53_893.jpg, 0, 0.7368945, 0, 10.94277
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_000.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_000.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_000.jpg, -0.3212169, 0.9345708, 0, 11.88923
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_114.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_114.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_114.jpg, -0.5060796, 0.6120682, 0, 12.77738
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_214.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_214.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_214.jpg, -0.1993254, 0.305314, 0, 13.16771
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_318.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_318.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_318.jpg, 0, 0, 0, 12.96115
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_437.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_437.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_437.jpg, -0.3399165, 0, 0, 13.03626
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_547.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_547.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_547.jpg, -0.007074311, 0, 0, 12.8645
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_657.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_657.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_657.jpg, 0, 0, 0, 12.46505
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_763.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_763.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_763.jpg, 0, 0, 0, 12.31737
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_871.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_871.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_871.jpg, 0, 0, 0, 12.40549
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_54_981.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_54_981.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_54_981.jpg, 0, 0, 0, 12.25119
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_088.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_088.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_088.jpg, 0, 0, 0, 11.8884
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_199.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_199.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_199.jpg, 0, 0.3491403, 0, 12.1677
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_312.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_312.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_312.jpg, 0, 0.05151781, 0, 12.34798
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_432.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_432.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_432.jpg, 0, 0, 0, 12.04118
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_546.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_546.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_546.jpg, -0.3444312, 0, 0, 11.80348
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_649.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_649.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_649.jpg, -0.03880861, 0, 0, 11.70808
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_760.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_760.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_760.jpg, 0, 0, 0, 11.57566
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_867.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_867.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_867.jpg, 0, 0, 0, 11.41374
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_55_985.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_55_985.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_55_985.jpg, -0.3554403, 0, 0, 11.24763
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_085.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_085.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_085.jpg, -0.6556168, 0, 0, 11.05167
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_195.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_195.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_195.jpg, -0.9965709, 0, 0, 10.77475
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_300.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_300.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_300.jpg, -0.6813445, 0, 0, 10.65671
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_412.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_412.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_412.jpg, -0.3850891, 0, 0, 10.58013
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_524.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_524.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_524.jpg, -0.006170832, 0, 0, 10.40819
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_639.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_639.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_639.jpg, 0, 0, 0, 10.2778
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_741.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_741.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_741.jpg, 0, 0, 0, 10.17405
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_854.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_854.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_854.jpg, 0, 0, 0, 10.07158
C:\Users\kanni\Downloads\simulator-windows-64\IMG\center_2024_12_03_23_52_56_955.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\left_2024_12_03_23_52_56_955.jpg, C:\Users\kanni\Downloads\simulator-windows-64\IMG\right_2024_12_03_23_52_56_955.jpg, 0, 0, 0, 9.950022
